12421711895880563814,-50,1
3922380536139806118,20,1
11413924121520656744,15,1
18235736896736566314,15,1
13759292723684430826,-30,1
593424332362603412,-30,1
10534365043787256404,-20,1
9405328116045534436,-100,4
3767515673970564250,-25,4
12557503556418786650,-20,4
8205568604358502137,-20,1
2382065100573540815,-45,3
11062297964029923963,-20,1
5274507233500234451,10,1
9983839432631649559,15,1
14705404290642798982,15,1
17161287845578999340,15,1
14324088549073760163,10,1
16542870654857939221,-25,3
2605603962545702967,-15,1
4665434747840258681,-30,1
15758980579400936377,-30,1
3719340341823024749,-25,1
3538482942678818272,-30,1
3424307982209490056,-25,1
10884763803022315324,-30,1
2961635039515125090,25,1
12595759236173412018,25,2
4193179931844524726,-30,3
7163787082039981114,-20,1
11380932491391899572,-25,1
10324376574600239523,-25,1
16829728403670387391,90,2
9039637547273602747,-15,3
7663040552153951849,-15,1
10719487816944274919,-20,1
4228797554855179326,-30,1
9688924391540491248,-20,1
16194170744636805356,85,2
661091660792029995,-15,1
17849868641514848421,-25,1
6474919988034091388,-25,1
16501687055916748466,-15,1
10217037193192973057,-20,1
180645726407751572,-15,1
13405578510227252256,-20,1
9496259729336196526,115,2
18266346608539345959,-25,1
280572131765241769,-30,1
12504309539853860464,-25,1
1248190718661953982,-20,1
8762183100502762509,-30,1
8618429277155826338,125,2
8377059081286589672,-20,3
8414470414302670593,-10,1
9970380144492186767,30,1
18312730061932745092,30,2
1707438025308152387,-40,1
16801200121661833677,-20,1
16378343743817486936,-25,1
10616277052749210217,30,1
11337776205889379526,30,2
16420612409944827215,-20,1
2124124886606153409,-15,1
1664118481536603476,-30,1
7423943817883166053,-15,1
7567293435962776522,130,2
16110809898737033793,-90,3
3129017898083177050,-25,1
6589758373134246507,-15,1
9572042066867491272,-15,1
1941668935785192886,-15,1
6156647788932521156,-45,4
7701129332509105536,-45,3
14721654441564847285,-15,1
3663116580945780539,25,1
5091323788450267696,25,2
12626385967007265271,30,1
2728118791910510450,30,2
6587179699547191035,-15,1
11957495309308220789,-20,1
12651671303869925088,-10,1
16108464802660054737,-20,1
15100441718383282302,125,2
7430656584450847221,-15,3
10657601147073397230,0,1
16426985908464513503,-20,1
4349737811301548668,-20,1
17148344530534731632,-15,4
1952703336453304078,20,2
15611178514324809930,30,1
5927821848155739727,30,2
11403011446750217307,30,1
1502641842214648542,30,2
13547550520263142385,30,1
3956209818093770100,30,2
10728374276660806270,25,1
15155754754543881780,0,3
4923053415295662888,-30,1
8657767026855001126,-100,4
14909173855633290328,-20,4
6117532999167819160,-20,1
10034275064226614843,-20,1
14700589877258154550,15,1
8083213917761269205,15,1
3942046467399582020,15,1
1479931060964585198,15,1
4353155164461549409,10,1
16378096868129460301,-30,1
6162093964214360115,-30,1
14954755303821005299,-20,1
11667352154953606375,185,1
16086316435642242883,-100,4
7633746563699040061,-35,4
17581302481459304189,-30,4
3195421226897663326,-30,4
7717619690362575187,-15,4
1480193221796168052,10,1
12564277248290334823,15,1
2363921183074555053,15,1
14675813537171143106,-35,1
9035453629731729852,-25,1
16675052938768218236,-25,1
17860807086418755276,-105,4
4688461575179007666,-35,4
15788797372075376498,-35,4
340070522459344081,-35,4
4898289995063767260,-20,4
16497901158023282697,10,1
2954476349576588393,10,1
7650722580811756943,-55,1
8635770370641814291,-60,1
7074243111475247582,-35,1
18111582028463366560,-50,1
16622217942356113212,-55,1
17535137757654691313,-20,1
10416619356551459543,-50,1
10195020213039129675,-55,1
7651515947645032981,-50,1
8636529645215583369,-55,1
7075071661883135556,-30,1
13830494605812073370,-70,1
11681054656066770182,-75,1
13254050371242217419,-40,1
14787331451551330672,-50,1
15043042384781207532,-55,1
16561813221377480959,-55,1
17880374241157205603,-60,1
13073211476501864000,-40,1
5473759461622414798,-45,1
17162867606204378569,-45,1
7492158910730076342,-45,1
5585151300847492277,-45,1
